image_name,method,level_name,level_value,codec_backend,width,height,channels,original_file_size_bytes,raw_size_bytes,compressed_file_size_bytes,compression_ratio_file,compression_ratio_raw,mse,psnr,ssim,encoding_time_ms,decoding_time_ms,compressed_path,reconstructed_path
kodim20.png,jpeg,low_compression_q90,90,Pillow-JPEG,768,512,3,492462,1179648,77829,6.32748718344062,15.156920942065296,8.22345225016276,38.98026185852671,0.9594014675405479,2.646600012667477,8.518400019966066,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg\kodim20__low_compression_q90.jpg,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg\kodim20__low_compression_q90.png
kodim20.png,jpeg,medium_compression_q60,60,Pillow-JPEG,768,512,3,492462,1179648,33067,14.892853902682432,35.67447908791242,24.504227532280815,34.238393444398135,0.9205299001364051,2.0158999832347035,8.043400011956692,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg\kodim20__medium_compression_q60.jpg,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg\kodim20__medium_compression_q60.png
kodim20.png,jpeg,high_compression_q30,30,Pillow-JPEG,768,512,3,492462,1179648,20546,23.96875304195464,57.41497128394821,41.40843285454644,31.95991566383444,0.8900428205528569,1.8116000574082136,7.517300080507994,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg\kodim20__high_compression_q30.jpg,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg\kodim20__high_compression_q30.png
kodim20.png,jpeg2000,low_compression_cr5,5,imagecodecs-JPEG2000,768,512,3,492462,1179648,234517,2.0998989412281412,5.03011721964719,0.42029232449001735,51.89528902011817,0.9964169438721258,42.22160007338971,31.259999959729612,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg2000\kodim20__low_compression_cr5.jp2,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg2000\kodim20__low_compression_cr5.png
kodim20.png,jpeg2000,medium_compression_cr10,10,imagecodecs-JPEG2000,768,512,3,492462,1179648,221036,2.227971914077345,5.336904395664055,0.4686754014756944,51.42208200784256,0.9960697384612529,43.02689991891384,30.011099996045232,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg2000\kodim20__medium_compression_cr10.jp2,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg2000\kodim20__medium_compression_cr10.png
kodim20.png,jpeg2000,high_compression_cr20,20,imagecodecs-JPEG2000,768,512,3,492462,1179648,6896,71.4127030162413,171.06264501160092,65.7035886976454,29.95491269709649,0.8199362725137046,42.820699978619814,6.400899961590767,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg2000\kodim20__high_compression_cr20.jp2,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg2000\kodim20__high_compression_cr20.png
kodim21.png,jpeg,low_compression_q90,90,Pillow-JPEG,768,512,3,637051,1179648,114552,5.561238564145541,10.297925832809554,10.882193671332466,37.763639100531684,0.9589757368519815,3.088400000706315,8.174500078894198,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg\kodim21__low_compression_q90.jpg,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg\kodim21__low_compression_q90.png
kodim21.png,jpeg,medium_compression_q60,60,Pillow-JPEG,768,512,3,637051,1179648,47936,13.289615320427236,24.608811748998665,39.11700693766276,32.207147437959556,0.9158225125280568,2.2853000555187464,7.461200002580881,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg\kodim21__medium_compression_q60.jpg,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg\kodim21__medium_compression_q60.png
kodim21.png,jpeg,high_compression_q30,30,Pillow-JPEG,768,512,3,637051,1179648,29776,21.394781031703385,39.61740999462654,67.31317223442926,29.84980303048578,0.8796588885001079,2.014299971051514,7.602500030770898,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg\kodim21__high_compression_q30.jpg,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg\kodim21__high_compression_q30.png
kodim21.png,jpeg2000,low_compression_cr5,5,imagecodecs-JPEG2000,768,512,3,637051,1179648,296914,2.145574139313067,3.973029227318348,0.5181138780381944,50.98655135547232,0.9959573280011541,48.597299959510565,36.960699944756925,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\compressed\jpeg2000\kodim21__low_compression_cr5.jp2,C:\Users\gabri\OneDrive\Documentos\UTEC 2026-1\Vision y Reconocimento\pc3\outputs\reconstructed\jpeg2000\kodim21__low_compression_cr5.png
